Iteration	Y	var_1	var_2	var_3	var_4	var_5
295.0	0.47342766307403217	29.101154719239144	45.40038669011273	2.400953902736239	16.647528396201587	6.449849907204342
296.0	4.617859691981319	0.0	50.0	0.0	50.0	0.0
297.0	0.14412562377349947	33.94894562868638	35.75451079841536	6.714418925080788	22.040183474079953	1.541886936138736
298.0	0.051553686023901396	29.930327818483498	38.884116311016285	3.453437117744287	18.359152546926673	0.0
299.0	0.18564817599702854	27.749148779286546	33.75381887152859	4.380268703292944	13.076509581466418	7.131829822893072
300.0	0.2881960603525379	50.0	11.127177347851521	7.125976034619287	13.57991537867285	18.16692350841481
301.0	0.24962618548125706	34.51707711978514	40.736985768042864	0.0	0.0	10.629619785719774
302.0	0.24250119794798428	42.08195256307866	13.180021324026397	0.0	10.332052531514437	10.001553129601048
303.0	0.14211060273143103	29.380637605456286	0.0	0.0	6.342172497131473	32.19703449083503
304.0	0.018615709110310755	13.289920848363302	3.0046282853553485	1.8359413212431608	11.747436671839113	0.0
305.0	0.16471709111085736	0.0	0.0	5.651325044293781	6.714266711199066	0.0
306.0	0.18785201751397695	35.98257883727976	14.332536602214601	0.0	9.431849815722831	40.253019395865934
307.0	0.2286354498910792	50.0	0.0	7.4012705643285095	11.413230268433917	31.185493313799686
308.0	0.033089621381326456	24.889242089593356	0.6907122774840407	5.987266867556782	21.991801826894644	19.241398369824708
309.0	0.014732960867060644	7.33907353741597	2.2541449277203203	0.0	2.894383825991896	0.0
310.0	0.06338034946751629	14.128594817041014	0.0	5.907941244586143	17.091889937461076	8.927516771467362
311.0	1.927676508333308	4.610050653650916	47.63971988766176	27.41944632941317	0.5777474341644439	19.753029724953247
312.0	0.13797735335423178	35.693381951979646	5.60267912019744	0.0	14.966100358548887	43.73781985434393
313.0	0.13072932338902044	26.276242986012857	18.93419187058852	0.0	7.780187432263624	7.3077447320097235
314.0	0.06534780936314519	23.975183164483397	5.651721659249245	4.660896146968543	13.709221189553205	16.206591409259918
315.0	0.06093930499998909	29.911367095922756	31.578448154281848	2.501050120500528	22.12481251266022	0.0
316.0	0.1319358281626158	33.231292513068006	0.0	0.0	50.0	0.0
317.0	0.05015210121722111	26.866819250793714	3.799236656492391	3.6264747663847037	28.028298658229616	13.015047242612521
318.0	0.18210102490326616	37.25240127361762	28.339639453665654	0.0	17.818618747089243	16.589322360781612
319.0	0.02622256809094422	16.0617068646761	6.377584427150016	6.914812633225101	0.0	20.634518170080156
320.0	0.20299257468453613	50.0	0.0	0.0	25.210906957823358	11.500466413773141
321.0	0.03420593105413429	32.801391126218746	1.472480652714414	3.5916405855555333	43.74514704407515	17.435448577389966
322.0	0.18053592690174305	34.5738698606345	39.54334933967558	0.0	11.355287466846525	0.0
323.0	0.05738645291206318	11.586500833056204	3.697723892225379	4.288683407175817	14.776738127461636	0.0
324.0	0.14821341579511535	16.98203275684696	11.160998254294027	9.939885254468713	0.0	20.916362945693702
325.0	0.06665059144367476	34.36150055847632	0.3295661785829634	0.5401221904883683	47.313214993740665	17.455586704712342
326.0	0.022452671650600883	17.79912925607373	0.0	8.805550957972782	0.0	30.53226488739928
327.0	0.018888096697474023	20.779032714770214	0.0	6.640886105194106	3.5725083763650147	32.11058212600127
328.0	0.19585206848229372	45.84183181386693	11.09043012981401	0.8453101425441978	38.526510963605546	2.0477517774293075
329.0	0.029678365601280374	26.07672872769905	3.677393763504437	5.036231367703348	19.423219156467884	20.252287274459267
330.0	0.2789622139912715	50.0	15.937845360100948	4.941070233196313	3.1666650838301025	18.500119813550338
331.0	0.06307055950881689	16.693027998876246	0.0	5.157857328123773	13.198336190255715	12.461085977580035
332.0	0.09237172457654316	15.986369579603668	0.0	7.7548942498626765	2.1596947057829134	30.713794949666358
333.0	0.056729584238392555	21.372687483893017	0.0	6.3116983409349094	0.0	32.22090260738216
334.0	0.1449684209012107	21.358747507826166	0.0	9.617874589221046	3.72890244157601	31.94207327293274
335.0	0.11991261022176695	22.304076666012108	0.0	3.9063116691732716	5.865556159477932	32.567617792230216
336.0	0.22430582180073133	38.94225408620485	0.0	0.0	7.424960411219952	19.476391370193195
337.0	0.10374385390924926	29.118960839825185	28.581681090291617	4.420648566139696	24.685926720946394	0.0
338.0	0.19708369460231995	50.0	10.891585225448884	0.0	35.55346427319981	3.554925522704547
339.0	0.05910127972152787	20.93030281781884	3.201675313087838	6.309660551684107	4.520211565365751	26.588205938110615
340.0	0.024023295400527157	14.152107752469202	7.137635036335123	3.894423261682998	10.686499719670556	4.356189582120252
341.0	0.11201897103485337	31.54984492667924	32.84065586196545	4.579714892139003	26.8700864599761	4.159696607249013
342.0	0.030408988292935323	20.77626907124875	27.435547159207832	7.174693132454149	3.1491645693260404	4.827772548768571
343.0	0.3338962420279017	48.778979500201544	21.533923021051127	5.78622778564879	22.792608971160682	0.018803918980853096
344.0	0.10845031380168604	16.768991418837246	28.223808030387914	7.710653026251629	0.0	0.0
345.0	0.15152353005772676	15.055189987847497	1.5935064308098736	8.775412583520497	0.0	24.166479227470003
346.0	0.03815784819421615	16.050384956115774	6.947256921940448	4.498309209129602	0.0	17.880043468437286
347.0	0.021399529973430437	9.197867919193454	0.0	1.35961506832215	6.023026013607408	2.9980913766208417
348.0	0.05858580267773752	22.80066282886998	27.357362772759537	8.12829702740983	5.7020133026358755	10.050172864460945
349.0	0.07048453758180225	31.54537259728479	20.133111405378973	0.0	27.575108713990282	7.861147598593389
350.0	0.18937192156349347	41.26530110085676	6.40304977016484	0.0	31.67256749817079	6.588904862499301
351.0	0.2651775296215822	39.79709742784955	20.75496060492029	0.0	6.07240427221678	0.0
352.0	0.16584297482417823	33.64012430655386	2.5698065973534083	7.772389514089435	31.32036106135178	24.697308881647213
353.0	0.4806454164852276	0.0	0.0	9.433943874291854	0.0	18.65505100347826
354.0	0.041591006831422805	16.45392354384022	22.37209075331739	5.133066882561759	0.0	4.89296722836844
355.0	0.04183883760544532	20.003329089502337	24.693744637644883	5.315249848046858	4.662546621782228	6.361902204157093
356.0	0.13477532407705436	27.084997346506917	22.181069723736154	0.0	25.103547221259923	2.408852440309953
357.0	0.08656912906805253	29.54523182146518	20.14331425224501	3.6964902403227122	14.500229742138979	15.572503530681711
358.0	0.13674084902361405	32.83588017849972	15.528449412935768	0.0	32.75377585165123	0.0
359.0	0.07053353761295295	22.552922949895297	12.875799440396584	4.639200174264312	14.54155270102533	12.66952093050173
360.0	0.2202621750742942	22.748485338386427	27.79740527644747	11.947427562903956	0.0	17.104589500271526
361.0	0.18337656396940327	30.084006734095148	0.0	0.0	0.0	41.495840682412066
362.0	0.18566958407308543	38.99633836459185	20.11642106809483	4.8290090118574705e-05	25.759051461004944	15.128115623999587
363.0	0.011047568925022427	16.354028677248632	3.1086309579421187	5.979145219364144	8.561859269821689	17.355483777757954
364.0	0.04831016386363991	26.68905874125125	4.97693293870734	0.0	29.77447753252982	7.105036783442899
365.0	0.04676319988253696	20.687131488055236	13.73147438415508	0.0	16.35724412514051	0.0
366.0	0.1464955356848904	32.2312156554597	5.273865141010935	2.9377378283752598	9.112309061161891	36.16305971723222
367.0	0.010631881246488928	17.82379013671219	0.0	3.267569832456006	21.742575342112378	5.064942328731394
368.0	0.19771207492898119	34.501167136574146	32.94914120848255	0.0	9.04309574129727	11.575830403028064
369.0	0.025060056791788965	21.318081927930105	0.0	2.5455088576559115	24.822065667735586	6.860713782171258
370.0	0.2102205250322889	50.0	0.0	0.0	11.146353069791656	26.651832124917565
371.0	0.09038128877677416	32.77871386102675	40.779509784466086	2.061273018725979	20.092142779400803	2.2380516997047515
372.0	0.06362511980145706	17.822280530452097	8.380601586566133	0.0	10.864400529305227	0.0
373.0	0.13109079573928578	33.40111958552026	17.158561967598047	4.749914046496344	13.323439291035468	31.366869917186275
374.0	0.06322140943040801	23.71834354724065	30.644379434990284	5.575627766743099	4.03512495968576	6.513683737086389
375.0	0.1613620642478595	33.87537820468485	14.374265311020915	0.0	9.576296795042959	29.60977421907337
376.0	0.10057915821395431	18.350100711629004	0.0	6.113163449980943	24.03927654424018	9.107465844408207
377.0	0.04537453038068045	18.88957692054559	2.8890458441558255	2.757249493181839	20.752742076266046	6.2428530631323955
378.0	0.12491942362496933	28.332878757854427	12.523748073631852	3.970642843775239	15.75733440334319	21.78091691265248
379.0	0.09409796349416534	25.199809750392085	22.432922930822585	6.723002713128727	10.701584153284621	12.841498353474568
380.0	0.2830287900930043	17.97108071004153	40.192857218019554	0.0	0.0	0.0
381.0	0.03236051775240279	15.069098290199493	3.677344174083258	5.3555777968786	5.193411192800354	15.83794495640826
382.0	0.27559840670706914	42.82733459280825	0.0	0.0	8.986272981014261	0.0
383.0	0.07231578107091674	24.658966388911484	13.494224031153596	0.0	17.498357930784493	6.434892048732668
384.0	0.7607516683804976	50.0	7.7424025403528915	9.262424060984426	0.0	0.0
385.0	0.14299324944556524	28.44066190712514	11.617144233804106	4.1289826206096425	0.0	32.26500003309955
386.0	0.036716005361911	18.776174769891252	2.833518288567906	6.368381607324989	11.420361332815249	19.63971993453385
387.0	0.17391824521816773	50.0	0.027573696080708764	0.0	41.320233929470994	8.652177907629477
388.0	0.049433033508017164	20.214812531515644	0.0	0.0	23.585571386138092	4.250908596928277
389.0	0.2098014329022009	36.12537049298392	50.0	0.012565188810673122	13.862019424632482	0.0
390.0	0.24546921113274106	40.86441241440557	18.819107303156553	1.4989959379368178	7.3988438803636996	31.418619981638066
391.0	0.25196108689290736	50.0	4.892495631212928	4.068377946676517	4.709091300576095	24.421127290906917
392.0	0.04080073285519357	32.830766073359015	0.0	4.576014168707922	42.67838113705019	19.914796709044687
393.0	0.09798071208104848	34.08892340901993	25.94308071511406	1.2735538517844671	23.518981187052393	15.175457387372038
394.0	0.09728113549009218	26.81645316378526	27.518687750780984	7.539163909115375	3.765706392788412	19.028262254426803
395.0	0.03798744227786883	5.210072700922521	2.748753020918612	2.415792684372999	3.9875768552242152	0.0
396.0	0.026716823224882502	9.161544178776447	0.0	3.7266834601405523	0.0	14.5798155414975
397.0	0.03168235847115876	20.817689763304557	8.155405169730708	3.0240773862797212	14.57107709296511	9.124981686942453
398.0	0.039233130252555794	14.634746203908813	0.0	5.410010857781895	8.274556252258382	15.84630700717733
399.0	0.02824335604988241	28.947336529668863	0.0	3.670805170044614	36.58355798673318	14.81731643448987
400.0	0.13385574481064735	26.43751486768356	30.99029172819698	0.0	4.710764386878119	0.0
401.0	0.07956848697204083	26.018572905663866	0.0	2.912172437370036	31.55633952312041	11.962188367161259
402.0	0.04605590413862374	31.674658793760877	0.0	3.433542157504784	38.90718589709674	17.621622232420606
403.0	0.13199695928830674	21.63192300817671	0.0	1.976292861432479	38.50961883267421	0.0
404.0	0.018125738157458077	13.594835682458736	13.097842833308372	4.024696971935446	7.587332608982359	0.0
405.0	0.06509317520522469	30.427232634654175	3.444359481389806	2.728625081093646	38.613288317895424	13.289565671237812
406.0	0.06878247012123212	31.79896027364883	9.729232632155767	0.0	32.790258657718134	9.422416292487748
407.0	0.09661901610642205	25.62268152626961	0.0	4.177183314586665	23.428085106781577	13.906631585625119
408.0	0.28176451978236555	27.988197580948658	0.0	6.106743883049088	37.67406284212331	17.977007300526374
409.0	0.01918943874801386	15.244764266759079	17.87866551332269	5.561987720423496	2.7478099321053824	4.663621409976604
410.0	0.11514326990128035	27.788837103841985	4.163910860550373	2.338448635614815	11.084618858959121	25.324237200580026
411.0	0.2336922318122001	36.05186048705614	6.832779544555684	0.3921648114302734	2.9997403073223072	48.79841670678448
412.0	0.09479457342643262	20.40080579268007	20.419353081238132	2.6749988153233453	14.170295339021187	0.0
413.0	0.11941188447675088	34.972477659607364	0.0	4.489211676662615	12.374753864484289	48.16352263045335
414.0	0.17565046137572832	32.48668722524256	50.0	8.353102279073076	9.160202770867537	0.0
415.0	0.16815035992895522	43.40783672461596	4.903105969038596	0.41993694284089833	45.0903826856523	4.985181057392957
416.0	0.04908807756658595	30.11242182014002	0.0	2.1134971256832764	35.21933978227892	14.355993979215858
417.0	0.003509753525188596	13.95017963666308	9.540350468106602	5.176599736373002	5.993911071261259	8.029401420863232
418.0	0.04356007731295885	29.56610975936452	6.221362126325161	3.1624878302388972	26.75294555328522	17.374039366342373
419.0	0.0819200315480681	27.849118483609207	11.699640819367735	6.023264254762573	9.480936801431849	28.770952001031887
420.0	0.10039778105724823	35.91988978337964	0.0	2.5294591348246853	42.64298432187668	18.90764908848664
421.0	0.015321412448941476	17.461305429101422	7.45279008373681	5.2597186623743255	10.347960913212614	11.4771213358754
422.0	0.11060512015046396	34.38821052567171	24.938490464566396	5.827386235944571	18.888025198660134	15.95785478569057
423.0	0.058942594949518604	26.749433310677848	43.855467212102525	5.101081059836293	5.476259920687392	0.0
424.0	0.22905507276180692	44.447524361494175	5.198601380788007	0.0	19.075168851178024	7.341397978546052
425.0	0.10256221055817653	21.83506164550428	38.001313058759614	6.500796933288824	4.514967328818378	0.0
426.0	0.17757280824563956	33.346019727398186	42.69742354577125	6.462349969582671	5.4204903212926405	12.07365056101421
427.0	0.11438844596783242	26.930926193142557	40.67124047415857	0.657986050764978	6.632162389817777	0.0
428.0	0.04775819363040586	23.70527646149212	8.583186992216628	2.663316379387533	20.345791158065435	9.330412613244151
429.0	0.08878566992276836	33.03246891791393	45.976818551613405	3.1905908390934554	17.80011249945719	0.0
430.0	0.1951899972881596	27.556770899846363	50.0	2.780394633555895	5.811874426819763	0.0
431.0	0.021442885922096862	13.011982937011465	19.506897623105935	2.767726536843374	0.0	0.0
432.0	0.032432957917967034	16.200181317874524	4.938704397326533	6.232544360180553	10.297105495693398	15.105272120986905
433.0	0.12152570866540391	33.741985921034335	6.180440195433169	0.0	43.97248205076747	3.888832248185496
434.0	0.0345894494140577	10.539410733697073	11.37790799186195	6.31436455263584	0.0	9.526095004963514
435.0	0.16861858797835116	25.375753685686497	4.8292339692161965	6.517372640195997	13.040580393065412	29.087309461240956
436.0	0.09108557054141127	26.1526441184629	11.678328371594217	5.1850035750875625	4.801885246928249	24.870795004083565
437.0	0.0451780606680042	12.960795044495555	13.378613167574258	6.458086910487526	4.253701076544682	7.032195684636062
438.0	0.11580883269304867	11.018612487023267	5.9658445940303215	5.934263710746164	0.0	17.571505238819356
439.0	4.157471588193072	0.0	50.0	50.0	0.0	0.0
440.0	0.20102232737807396	29.335447965399545	46.24169225915552	6.212151651292566	0.0	0.0
441.0	0.15763292554754102	37.63560364032331	9.936725490087989	2.6545796233171357	29.80707955474913	19.965990185903973
442.0	0.06624524460164335	24.524335124074383	0.0	0.0	32.09181705320734	0.0
443.0	0.1323472912556146	31.413909338686956	18.417813721880965	5.465617499013564	6.504815385619297	30.770826712116083
444.0	0.07311777946326674	27.745743241825796	8.415800696524723	1.4910756116219435	26.596845285460958	13.136628976290286
445.0	0.07286267373272516	29.97191017726001	18.65001102119082	6.557279130722913	11.917934784245723	23.93755588368525
446.0	0.1838649148899827	31.92992977333708	43.76087870743305	5.399787195560633	0.0	18.909396647026522
447.0	0.010794290450897892	11.439479198741894	8.474943421221978	3.725636259830891	0.0	9.189016758956678
448.0	0.09306415577270996	19.252832504659963	7.176380783651103	5.839040325036144	0.0	21.115806413821804
449.0	0.08692626402332736	22.23233740751069	7.128145930973874	4.936975981735591	0.0	29.414163093091236
450.0	0.020123464771552822	14.968976932615831	8.362509372858277	4.499884902391151	7.47177007100508	7.291788030109949
451.0	0.06419332338806749	31.939670009356924	17.34337301223308	8.801805259353054	17.057607501731706	24.85753780869269
452.0	0.06596237903286627	30.04123988222255	16.896467641744074	8.12878328628987	15.485384866102626	18.935812862396602
453.0	0.07536898829620779	33.42028930112517	0.5330576384846963	2.4253298656025213	34.24759964237612	23.58839273158408
454.0	0.06513024260499561	30.06219402461022	16.339906371584423	11.307494880965692	0.0	42.29040366302021
455.0	0.12997662365578702	27.84117111583436	14.863312696606664	9.78542139703197	11.933447892686182	24.284718305777826
456.0	0.13933538220226127	26.11137237615977	14.595422276120757	0.0	0.0	25.966584935273673
457.0	0.04114302553271057	30.764096870911143	43.10401756078075	6.146656978609531	12.004208711743894	0.0
458.0	0.2564420924766347	35.84978030620793	6.880205078851557	8.123964847271107	0.0	49.14604303771652
459.0	0.4738326805354992	25.675584372814125	13.845734683398717	15.963862863073878	0.0	44.51481385062966
460.0	0.6450033699790955	0.0	24.706102396685502	0.0	0.0	0.0
461.0	0.032426951860320734	11.056273002712674	0.0	3.683785922792017	13.590570926414088	3.914742947187769
462.0	0.03951433693268822	15.991231148250101	0.0	3.4018633991757636	21.616132084347868	0.0
463.0	0.2216043778012771	30.870353625570207	15.907314055741004	8.18252395858541	6.558348667494434	38.48144018392353
464.0	0.2469246497912368	34.865565749312324	17.129767801844622	4.614302236169955	0.0	43.39034141522233
465.0	0.11099373129220595	28.72859112642828	35.4615827120724	5.125728101283005	4.561611585922988	12.399074622052263
466.0	0.13283422190773223	29.333864204543662	12.18255178694384	8.511880950598776	0.0	40.73831437532423
467.0	0.012681370577826825	13.21597801390144	8.880627784947198	4.814397685264199	3.260328057721684	9.09507102138156
468.0	0.26943270241869877	34.79307429630899	0.0	0.0	0.0	4.934721044127941
469.0	0.2232745878021347	50.0	7.099204370603732	0.0	28.32886174370191	0.0
470.0	0.04881743220875473	12.769267386722099	17.673163825824833	5.454749609252899	0.0	0.0
471.0	0.1319275768524788	32.795220559187385	0.06292127585629803	4.295650789639577	31.333978582460503	20.401338113775203
472.0	0.07241582018831413	14.232119647935953	0.0	0.0	0.0	19.23679512796065
473.0	0.09681960860928825	21.465197943964277	25.901163683889862	8.05375423438212	7.21841852592818	5.280615994762041
474.0	0.09393379290768819	32.40846977766583	20.711649360752514	5.849217373948278	18.80940932653922	22.221245849861685
475.0	0.07662842701892014	19.349534949323115	20.728224862147552	0.0	4.503224932993058	0.0
476.0	0.24079412666618227	44.07087974739041	27.945237069508075	0.1087486382718089	16.26717136604806	11.607943140594362
477.0	0.037726498573445	19.75782198766289	7.029510108665286	0.0	18.09283284070198	0.0
478.0	0.05558819770191123	27.569862751473902	2.369693150177292	3.9270779549389325	25.09410797471075	19.819170435861714
479.0	0.09801602809036453	30.565146715942284	23.539644271422212	10.12751612681227	0.0	35.767623311561906
480.0	0.09861104912159324	34.631024625359586	2.5994403154989554	6.057853415261423	23.765271975451473	32.94639901661726
481.0	0.07390169675624422	29.694684259876624	0.0	2.4803826086746907	39.80828867502018	13.137664622513837
482.0	0.013716557416277059	16.112551296986606	11.274126237004287	5.301713141781908	5.3593058234679125	10.104779471023607
483.0	0.06997813076096586	33.392607164644296	5.656918904778464	4.306775566856329	31.446103986400132	25.19757649232247
484.0	0.037906084402901837	25.900116915144757	0.0	4.925624116487396	19.325728435855364	21.317250181941994
485.0	0.1917383518720737	35.47203992873447	17.028253165682923	7.753370464917752	16.28703705044345	23.459235742364466
486.0	0.2197793873785172	29.653512484040082	24.654414786593335	10.09032288838962	14.375503218351588	21.226200721850223
487.0	0.19012052704986224	39.00317305281256	0.6137630528360027	0.32915654120663773	9.762891736148172	46.58140132568597
488.0	0.03783720052929433	28.22231277746967	10.03112440899521	6.829646248651065	20.521541286480495	18.967456836238576
489.0	0.04510750180398055	28.97714672053161	14.956923226800583	5.175116848027734	19.22160261963604	14.939441683891006
490.0	0.2626505592716062	45.8213309604701	12.731797163006961	0.0	0.0	23.44293562050732
491.0	0.2665217622653666	50.0	17.755227190665348	0.0	6.675841031620141	8.67624080998908
492.0	0.23101691833212637	31.77285856654704	7.789238637786861	0.41605137330496533	36.88451771908273	21.641432059521332
493.0	0.21043267361433096	50.0	8.140842067404135	0.0	18.494891868206263	23.36423771760186
494.0	0.026227214228600155	19.062083820295797	7.581626461819143	5.858738007240535	14.516594368168407	10.798276556492032
495.0	0.1820954369646286	42.829741551413576	0.0	0.0	42.6584258294257	0.0
496.0	0.020516856394851866	26.00347803586652	9.653190901382112	5.835228323204108	18.213759206812302	15.112295557138639
497.0	0.13113577802398063	31.28125868640741	0.0	4.986235972756322	5.787922296238254	43.679790811450765
498.0	0.15968539618945252	31.763431303508487	0.0	3.9183662810096593	11.898471162540666	29.44730908458904
499.0	0.1005726976201544	21.806849681117455	16.73109443874536	2.308460147875282	0.0	17.191008309041436
500.0	0.04595970698893798	27.884937629335838	6.928702624044752	4.805081057825789	22.125741019104076	15.591031002349668
501.0	0.022332290411028737	16.098101582826946	4.190717095431549	6.7674466235861175	6.260689119412711	20.01390792926004
502.0	0.0649925424181118	19.954018555072896	28.465954551693677	4.667033184724224	0.0	4.234079043091004
503.0	0.43584380227102004	50.0	0.0	7.755078439081345	15.87363368984202	9.33259680921619
504.0	0.20466891532138512	42.9625649213601	0.0	0.0	18.86494855402137	17.178499930002456
505.0	0.2415464589722396	36.20981502642951	5.379204829670112	0.0	5.353493008695236	9.234790524942863
506.0	0.09465557064779728	32.86967041281176	41.41189302224682	6.296327030444101	16.59513946179185	2.8269680932258954
507.0	3.680948247887534	49.265969622055	6.511318862144551	35.41620835239128	1.7732957474060824	6.957283874456963
508.0	0.6315197856345107	50.0	0.0	15.221548548070619	0.0	34.77844154293931
509.0	0.294403274690334	50.0	7.847279012205473	0.0	0.0	42.15269416869621
510.0	0.07785724450795457	27.701241668179126	15.840532025590688	4.8778938226118305	14.82812586084797	11.46188678755019
